daysOnMarket,availableFrom,street,price,borough,zip,propertyType,beds,baths,latitude,longitude,hasVideo,PhotosNum,Number of Households,Median Household Income,Per Capita Income,Total Income Distribution,Median Gross Rent,Median Home Value,Occupied Housing Units,Vacant Housing Units,"Owner-Occupied Units (value < $100,000)",Monthly Housing Costs,Precinct,schools_in_precinct,nearby_subway_stations,crime_rate,precinct_safety_rank,Median Age_ratio,Male Population_ratio,Female Population_ratio,White Alone_ratio,Black or African American Alone_ratio,Asian Alone_ratio,Hispanic or Latino_ratio,Population Below Poverty Level_ratio,Employed_ratio,Unemployed_ratio,High School Graduate (Age 25+)_ratio,Bachelor’s Degree (Age 25+)_ratio,Graduate or Professional Degree (Age 25+)_ratio,Never Married_ratio,Currently Married_ratio,Divorced_ratio
5.0,2024-12-01,13 West 29th Street #2S,2700.0,Manhattan,10001,rental,0,1.0,40.7459594,-73.98782344,1,6,14375.0,106509.0,98272.0,14375.0,2625.0,535100.0,14375.0,2600.0,144.0,2223.0,14,6,12,2.2598680127766517,70,0.0013220263664642,0.4695230336246482,0.5304769663753518,0.5713227669974819,0.0872093023255814,0.1863057324840764,0.1927862538883128,0.1517182639608947,0.6289808917197452,0.028181010220708,0.0421048733520959,0.3299881499037179,0.0207747000444378,0.2470004443786105,0.1274255665827285,0.0366612353725374
5.0,2024-11-20,36 West 26th Street #5A,6300.0,Manhattan,10010,rental,4,1.0,40.74421949,-73.99062783,1,7,16050.0,150288.0,132405.0,16050.0,2899.0,1093900.0,16050.0,2916.0,0.0,2799.0,13,26,15,1.469015827397351,52,0.0011045973464979,0.4878124035791422,0.5121875964208578,0.6689910521443999,0.0849429188522061,0.1563406356062943,0.0983029929034248,0.0767047207651959,0.5880592409750077,0.0139463128663992,0.0393397099660598,0.313236655353286,0.0289725393397099,0.189787102746066,0.1940759024992286,0.0247763036099969
6.0,2024-12-01,280 Park Avenue South #24J,8995.0,Manhattan,10010,condo,1,1.0,40.73949814,-73.98750305,1,15,16050.0,150288.0,132405.0,16050.0,2899.0,1093900.0,16050.0,2916.0,0.0,2799.0,13,26,9,1.469015827397351,52,0.0011045973464979,0.4878124035791422,0.5121875964208578,0.6689910521443999,0.0849429188522061,0.1563406356062943,0.0983029929034248,0.0767047207651959,0.5880592409750077,0.0139463128663992,0.0393397099660598,0.313236655353286,0.0289725393397099,0.189787102746066,0.1940759024992286,0.0247763036099969
6.0,2025-01-01,404 Park Avenue South #9E,6995.0,Manhattan,10016,condo,1,1.0,40.74359894,-73.98419952,1,6,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,13,26,12,1.469015827397351,52,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
8.0,2024-12-18,12 East 22nd Street #5D,5495.0,Manhattan,10010,rental,1,1.0,40.74010086,-73.98870087,1,11,16050.0,150288.0,132405.0,16050.0,2899.0,1093900.0,16050.0,2916.0,0.0,2799.0,13,26,9,1.469015827397351,52,0.0011045973464979,0.4878124035791422,0.5121875964208578,0.6689910521443999,0.0849429188522061,0.1563406356062943,0.0983029929034248,0.0767047207651959,0.5880592409750077,0.0139463128663992,0.0393397099660598,0.313236655353286,0.0289725393397099,0.189787102746066,0.1940759024992286,0.0247763036099969
8.0,2024-12-01,28 West 26th Street #6D,3750.0,Manhattan,10010,rental,1,1.0,40.74409595,-73.99033192,1,6,16050.0,150288.0,132405.0,16050.0,2899.0,1093900.0,16050.0,2916.0,0.0,2799.0,13,26,15,1.469015827397351,52,0.0011045973464979,0.4878124035791422,0.5121875964208578,0.6689910521443999,0.0849429188522061,0.1563406356062943,0.0983029929034248,0.0767047207651959,0.5880592409750077,0.0139463128663992,0.0393397099660598,0.313236655353286,0.0289725393397099,0.189787102746066,0.1940759024992286,0.0247763036099969
11.0,2024-11-15,96 Fifth Avenue #17K,5800.0,Manhattan,10011,rental,2,1.0,40.7366579,-73.99363833,1,9,28874.0,145934.0,139232.0,28874.0,2637.0,1151800.0,28874.0,6143.0,30.0,2707.0,13,26,15,1.469015827397351,52,0.0008370755534546,0.5080950129992909,0.491904987000709,0.7350311195146931,0.0461868746553218,0.0890057512014496,0.1390924131411014,0.0911919955881194,0.6406483888757583,0.0301938076104939,0.0418931694634838,0.3243913968329,0.0394114866461829,0.2636689513905302,0.1709209800677538,0.0345269045930828
11.0,2024-11-16,241 Fifth Avenue #4B,15000.0,Manhattan,10016,condo,3,3.0,40.74420166,-73.98719788,1,11,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,13,26,12,1.469015827397351,52,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
12.0,2024-11-14,7 East 14th Street #824,3300.0,Manhattan,10003,coop,0,1.0,40.73590088,-73.99250031,1,6,24987.0,152863.0,119200.0,24987.0,2731.0,1111000.0,24987.0,5779.0,27.0,2621.0,13,26,15,1.469015827397351,52,0.000597657627559,0.4872394528277372,0.5127605471722627,0.6777474618111624,0.0538077472762032,0.167474061287748,0.102845370009466,0.1004881489318262,0.6012769827570206,0.0299385637656142,0.0326855615568795,0.3018913451008779,0.0440818902314531,0.2945969523173153,0.1289789706182601,0.0205839226386027
14.0,2024-11-27,66 Madison Avenue #3G,3100.0,Manhattan,10016,coop,0,1.0,40.74369812,-73.98639679,1,13,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,13,26,15,1.469015827397351,52,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
16.0,2025-01-01,97 Fifth Avenue #8IB,3895.0,Manhattan,10003,rental,1,1.0,40.73789019,-73.991852,1,7,24987.0,152863.0,119200.0,24987.0,2731.0,1111000.0,24987.0,5779.0,27.0,2621.0,13,26,18,1.469015827397351,52,0.000597657627559,0.4872394528277372,0.5127605471722627,0.6777474618111624,0.0538077472762032,0.167474061287748,0.102845370009466,0.1004881489318262,0.6012769827570206,0.0299385637656142,0.0326855615568795,0.3018913451008779,0.0440818902314531,0.2945969523173153,0.1289789706182601,0.0205839226386027
18.0,2024-11-08,122 East 25th Street #2,20000.0,Manhattan,10010,condo,3,3.0,40.74081533,-73.98444667,1,18,16050.0,150288.0,132405.0,16050.0,2899.0,1093900.0,16050.0,2916.0,0.0,2799.0,13,26,9,1.469015827397351,52,0.0011045973464979,0.4878124035791422,0.5121875964208578,0.6689910521443999,0.0849429188522061,0.1563406356062943,0.0983029929034248,0.0767047207651959,0.5880592409750077,0.0139463128663992,0.0393397099660598,0.313236655353286,0.0289725393397099,0.189787102746066,0.1940759024992286,0.0247763036099969
18.0,2024-11-08,4 West 21st Street #8D,12500.0,Manhattan,10010,rental,2,2.0,40.74039841,-73.99140167,1,12,16050.0,150288.0,132405.0,16050.0,2899.0,1093900.0,16050.0,2916.0,0.0,2799.0,13,26,12,1.469015827397351,52,0.0011045973464979,0.4878124035791422,0.5121875964208578,0.6689910521443999,0.0849429188522061,0.1563406356062943,0.0983029929034248,0.0767047207651959,0.5880592409750077,0.0139463128663992,0.0393397099660598,0.313236655353286,0.0289725393397099,0.189787102746066,0.1940759024992286,0.0247763036099969
18.0,2024-11-07,1 Union Square South #21,9000.0,Manhattan,10003,rental,2,2.0,40.7352,-73.9901,1,5,24987.0,152863.0,119200.0,24987.0,2731.0,1111000.0,24987.0,5779.0,27.0,2621.0,13,26,12,1.469015827397351,52,0.000597657627559,0.4872394528277372,0.5127605471722627,0.6777474618111624,0.0538077472762032,0.167474061287748,0.102845370009466,0.1004881489318262,0.6012769827570206,0.0299385637656142,0.0326855615568795,0.3018913451008779,0.0440818902314531,0.2945969523173153,0.1289789706182601,0.0205839226386027
19.0,2024-12-01,114 East 28th Street #3B,3750.0,Manhattan,10016,rental,1,1.0,40.74280238,-73.9834141,1,7,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,13,26,9,1.469015827397351,52,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
21.0,2024-11-05,111 East 30th Street #14A,7300.0,Manhattan,10016,condo,2,2.0,40.74449921,-73.98249817,1,15,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,14,6,6,2.2598680127766517,70,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
22.0,2024-12-02,41 East 30th Street #3A,3100.0,Manhattan,10016,rental,2,1.0,40.74502293,-73.98369143,1,5,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,14,6,9,2.2598680127766517,70,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
26.0,2024-10-31,124 East 24th Street #2K,4095.0,Manhattan,10010,rental,0,1.0,40.74035157,-73.98521903,1,8,16050.0,150288.0,132405.0,16050.0,2899.0,1093900.0,16050.0,2916.0,0.0,2799.0,13,26,9,1.469015827397351,52,0.0011045973464979,0.4878124035791422,0.5121875964208578,0.6689910521443999,0.0849429188522061,0.1563406356062943,0.0983029929034248,0.0767047207651959,0.5880592409750077,0.0139463128663992,0.0393397099660598,0.313236655353286,0.0289725393397099,0.189787102746066,0.1940759024992286,0.0247763036099969
32.0,2024-10-25,115 East 27th Street #1C,2995.0,Manhattan,10016,rental,1,1.0,40.74258284,-73.98366316,1,4,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,13,26,9,1.469015827397351,52,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
34.0,2024-10-23,33 East 22nd Street #5B,4300.0,Manhattan,10010,coop,1,1.0,40.74006365,-73.98758995,1,10,16050.0,150288.0,132405.0,16050.0,2899.0,1093900.0,16050.0,2916.0,0.0,2799.0,13,26,9,1.469015827397351,52,0.0011045973464979,0.4878124035791422,0.5121875964208578,0.6689910521443999,0.0849429188522061,0.1563406356062943,0.0983029929034248,0.0767047207651959,0.5880592409750077,0.0139463128663992,0.0393397099660598,0.313236655353286,0.0289725393397099,0.189787102746066,0.1940759024992286,0.0247763036099969
34.0,2024-10-23,10 Madison Square #4B,20000.0,Manhattan,10010,condo,3,3.0,40.74269867,-73.98960114,1,12,16050.0,150288.0,132405.0,16050.0,2899.0,1093900.0,16050.0,2916.0,0.0,2799.0,13,26,15,1.469015827397351,52,0.0011045973464979,0.4878124035791422,0.5121875964208578,0.6689910521443999,0.0849429188522061,0.1563406356062943,0.0983029929034248,0.0767047207651959,0.5880592409750077,0.0139463128663992,0.0393397099660598,0.313236655353286,0.0289725393397099,0.189787102746066,0.1940759024992286,0.0247763036099969
40.0,2025-01-02,15 East 30th Street #16C,12700.0,Manhattan,10016,condo,2,2.0,40.74570084,-73.98519897,1,20,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,14,6,9,2.2598680127766517,70,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
40.0,2024-12-01,1200 Broadway #4G,10750.0,Manhattan,10001,coop,2,2.0,40.74610138,-73.98809814,1,18,14375.0,106509.0,98272.0,14375.0,2625.0,535100.0,14375.0,2600.0,144.0,2223.0,14,6,15,2.2598680127766517,70,0.0013220263664642,0.4695230336246482,0.5304769663753518,0.5713227669974819,0.0872093023255814,0.1863057324840764,0.1927862538883128,0.1517182639608947,0.6289808917197452,0.028181010220708,0.0421048733520959,0.3299881499037179,0.0207747000444378,0.2470004443786105,0.1274255665827285,0.0366612353725374
45.0,2024-10-15,10 West 15th Street #1406,5200.0,Manhattan,10011,coop,1,1.0,40.73669815,-73.99420166,1,8,28874.0,145934.0,139232.0,28874.0,2637.0,1151800.0,28874.0,6143.0,30.0,2707.0,13,26,15,1.469015827397351,52,0.0008370755534546,0.5080950129992909,0.491904987000709,0.7350311195146931,0.0461868746553218,0.0890057512014496,0.1390924131411014,0.0911919955881194,0.6406483888757583,0.0301938076104939,0.0418931694634838,0.3243913968329,0.0394114866461829,0.2636689513905302,0.1709209800677538,0.0345269045930828
41.0,2025-01-03,69 Fifth Avenue #10AC,9000.0,Manhattan,10003,coop,2,2.0,40.73619843,-73.99310303,1,10,24987.0,152863.0,119200.0,24987.0,2731.0,1111000.0,24987.0,5779.0,27.0,2621.0,13,26,15,1.469015827397351,52,0.000597657627559,0.4872394528277372,0.5127605471722627,0.6777474618111624,0.0538077472762032,0.167474061287748,0.102845370009466,0.1004881489318262,0.6012769827570206,0.0299385637656142,0.0326855615568795,0.3018913451008779,0.0440818902314531,0.2945969523173153,0.1289789706182601,0.0205839226386027
42.0,2024-11-18,11 East 29th Street #7B,5200.0,Manhattan,10016,condo,1,1.0,40.74530029,-73.98539734,1,5,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,14,6,9,2.2598680127766517,70,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
48.0,2024-12-01,30 East 29th Street #19B,6500.0,Manhattan,10016,condo,1,1.0,40.74420166,-73.98480225,1,18,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,13,26,9,1.469015827397351,52,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
49.0,2024-11-05,241 Fifth Avenue #11A,8000.0,Manhattan,10016,condo,2,2.0,40.74420166,-73.98719788,1,20,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,13,26,12,1.469015827397351,52,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
35.0,2024-12-09,5 East 22nd Street #7P,8400.0,Manhattan,10010,condo,2,2.0,40.74079895,-73.98889923,1,12,16050.0,150288.0,132405.0,16050.0,2899.0,1093900.0,16050.0,2916.0,0.0,2799.0,13,26,12,1.469015827397351,52,0.0011045973464979,0.4878124035791422,0.5121875964208578,0.6689910521443999,0.0849429188522061,0.1563406356062943,0.0983029929034248,0.0767047207651959,0.5880592409750077,0.0139463128663992,0.0393397099660598,0.313236655353286,0.0289725393397099,0.189787102746066,0.1940759024992286,0.0247763036099969
50.0,2024-11-01,11 East 29th Street #22C,9000.0,Manhattan,10016,condo,2,2.0,40.74530029,-73.98539734,1,16,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,14,6,9,2.2598680127766517,70,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
50.0,2024-10-07,39 East 29th Street #24D,7500.0,Manhattan,10016,condo,1,1.0,40.74440002,-73.98410034,1,7,30162.0,145864.0,126106.0,30162.0,3048.0,953300.0,30162.0,6285.0,48.0,2981.0,14,6,9,2.2598680127766517,70,0.0006124813772554,0.5013334804760066,0.4986665195239934,0.6384336662436315,0.047876547297173,0.1935110081112398,0.1248137725542128,0.0921480991005904,0.6878184259412533,0.0293917489745994,0.0278099652375434,0.3329470838161452,0.0338612076734904,0.2808033989957512,0.1467748165314793,0.0186503338299398
57.0,2024-11-08,260 Park Avenue South #7G,11250.0,Manhattan,10010,condo,2,2.0,40.73889923,-73.98770142,1,20,16050.0,150288.0,132405.0,16050.0,2899.0,1093900.0,16050.0,2916.0,0.0,2799.0,13,26,9,1.469015827397351,52,0.0011045973464979,0.4878124035791422,0.5121875964208578,0.6689910521443999,0.0849429188522061,0.1563406356062943,0.0983029929034248,0.0767047207651959,0.5880592409750077,0.0139463128663992,0.0393397099660598,0.313236655353286,0.0289725393397099,0.189787102746066,0.1940759024992286,0.0247763036099969
